#[start_time end_time]
933212722.976312 933212723.076312
933212782.104674 933212782.504674
933212816.123723 933212816.523723
933212864.206109 933212864.306109
933212864.956386 933212865.356386
933212866.798871 933212866.898871
933212897.508365 933212898.308365
933212929.519869 933212929.619869
933213025.425508 933213026.225508
933213078.760691 933213078.860691
933213163.085355 933213163.185355
933213216.488386 933213216.888386
933213313.682197 933213313.782197
933213323.218865 933213324.018865
933213447.985158 933213448.785158
933213462.837964 933213463.237964
933213470.341590 933213470.741590
933213552.043117 933213552.143117
933213566.116178 933213566.916178
933213589.222043 933213589.322043
933213660.874699 933213660.974699
933213663.640656 933213663.740656
933213888.295693 933213888.395693
933213970.459871 933213971.259871
933214075.109874 933214076.068848
933214076.555572 933214076.955572
933214082.354922 933214082.454922
933214111.845639 933214112.245639
933214173.663372 933214173.763372
933214252.903474 933214253.003474
933214277.206240 933214277.306240
933214383.338029 933214384.138029
933214556.090485 933214556.890485
933214558.534769 933214559.334769
933214560.249106 933214561.049106
933214727.684269 933214728.084269
933214731.135434 933214731.235434
933215129.554147 933215129.654147
933215282.076650 933215282.876650
933215408.114240 933215408.214240
933215442.921271 933215443.321271
933215467.512235 933215467.912235
933215479.290086 933215479.690086
933215616.737081 933215617.137081
933215641.936740 933215642.036740
933215821.615326 933215822.029837
933215877.588217 933215878.388217
933216061.798402 933216061.898402
933216064.017514 933216064.117514
933216231.040842 933216231.140842
933216252.916502 933216253.716502
933216254.769824 933216254.869824
933216268.648845 933216268.748845
933216417.614804 933216417.714804
933216481.883052 933216481.983052
933216512.141980 933216512.241980
933216518.749199 933216518.849199
933216597.036295 933216597.836295
933216646.616392 933216647.016392
933216704.350281 933216704.750281
933216890.234064 933216891.034064
933217175.475523 933217175.575523
933217270.159591 933217270.959591
933217271.192212 933217271.292212
933217293.226291 933217293.326291
933217296.870372 933217297.270372
933217316.738695 933217317.138695
933217354.153422 933217354.253422
933217459.965739 933217460.065739
933217525.476385 933217526.276385
933217643.708007 933217643.808007
933217719.339851 933217719.439851
933217935.798470 933217937.046475
933217938.459651 933217938.859651
933217950.207143 933217950.607143
933217978.038740 933217978.838740
933218025.624179 933218026.024179
933218100.004412 933218100.804412
933218112.982154 933218113.782154
933218194.644268 933218194.844268
933218202.333857 933218203.133857
933218212.232318 933218213.032318
933218218.521118 933218218.921118
933218219.529259 933218219.629259
933218240.148755 933218240.248755
933218326.844180 933218327.297523
933218568.445796 933218568.845796
933218580.744833 933218580.844833
933218601.341332 933218601.741332
933218653.484376 933218654.284376
933220562.632413 933220563.032413
933220599.117657 933220599.517657
933220613.619106 933220614.019106
933220696.514100 933220697.314100
933220741.302283 933220741.702283
933220832.089581 933220832.189581
933220877.593394 933220877.693394
933220900.019732 933220900.968884
933220901.538561 933220902.338561
933220991.305592 933220991.405592
933220993.767298 933220994.567298
933221064.186999 933221064.986999
933221110.371632 933221110.771632
933221133.969800 933221134.769800
933221193.618108 933221194.018108
933221290.152265 933221290.952265
933221335.252579 933221336.052579
933221360.001823 933221360.801823
933221361.423361 933221362.223361
933221362.907920 933221363.007920
933221391.453760 933221391.553760
933221453.485776 933221453.885776
933221475.879838 933221476.679838
933221565.752588 933221565.852588
933221608.822402 933221608.922402
933221645.608913 933221645.708913
933221752.135903 933221752.235903
933221786.106658 933221786.506658
933221800.587496 933221800.987496
933221830.767652 933221831.567652
933222044.761548 933222044.861548
933222050.733141 933222050.833141
933222079.110613 933222079.210613
933222110.108320 933222111.034536
933222134.549415 933222135.541724
933222177.527865 933222177.627865
933222278.976543 933222279.076543
933222319.833694 933222320.233694
933222365.100856 933222365.200856
933222456.501753 933222456.901753
933222474.019580 933222474.219580
933222499.451454 933222499.551454
933222547.856783 933222547.956783
933222569.981349 933222570.181349
933222686.645046 933222687.626413
933222897.570278 933222898.370278
933223039.864972 933223039.964972
933223082.189551 933223082.589551
933223096.860979 933223097.660979
933223127.743933 933223128.543933
933223155.867481 933223155.967481
933223171.313632 933223171.413632
933223240.886042 933223240.986042
933223242.268607 933223242.368607
933223319.734996 933223320.134996
933223374.158867 933223375.127318
933223583.357622 933223583.457622
933223613.315572 933223614.115572
933223741.661880 933223742.061880
933223771.660066 933223771.760066
933223946.069098 933223946.869098
933223981.426014 933223981.526014
933224022.967566 933224023.367566
933224161.310214 933224162.110214
933224162.396982 933224163.311302
933224288.037655 933224288.137655
933224310.982360 933224311.082360
933224341.054403 933224341.154403
933224408.882826 933224408.982826
933224591.667242 933224592.467242
933224672.355745 933224672.455745
933224889.175524 933224889.275524
933224986.354716 933224986.754716
933225096.616902 933225097.416902
933225532.278923 933225532.378923
933225629.856996 933225630.256996
933225662.346972 933225662.446972
933225671.481082 933225671.581082
933225728.004256 933225728.804256
933225831.826833 933225831.926833
933225920.090828 933225920.190828
933225992.486792 933225992.586792
933226026.606510 933226027.791558
933226117.676087 933226117.776087
933226207.873441 933226207.973441
933226239.414545 933226240.214545
933226258.339530 933226258.739530
933226295.624237 933226296.424237
933226309.193343 933226309.593343
933226317.461232 933226317.861232
933226323.847821 933226324.647821
933226463.152892 933226463.252892
933226503.682365 933226503.782365
933226585.747127 933226585.847127
933226740.923453 933226741.023453
933226800.221916 933226801.021916
933226894.572786 933226894.972786
933226911.788175 933226912.218183
933226919.474060 933226919.574060
933226943.865014 933226943.965014
933226948.212627 933226948.312627
933226984.934354 933226985.334354
933226998.930733 933226999.330733
933227296.170001 933227296.270001
933227296.324297 933227296.424297
933227316.870179 933227316.970179
933227397.985236 933227398.085236
933227401.952773 933227402.052773
933227598.719289 933227598.819289
933227598.909143 933227599.309143
933227611.282228 933227611.682228
933227799.116791 933227799.916791
933227880.355361 933227880.455361
933227958.559471 933227959.359471
933228109.322228 933228109.722228
933228225.860621 933228225.960621
933228229.155289 933228229.555289
933228240.745506 933228240.845506
933228249.337967 933228249.737967
933228287.080764 933228287.480764
933228662.571371 933228662.671371
933228789.498732 933228790.298732
933228860.550643 933228860.650643
933228865.633811 933228866.033811
933228878.092093 933228878.492093
933228990.156633 933228990.256633
933228991.231462 933228991.331462
933229180.539381 933229180.939381
933229217.331539 933229217.431539
933229272.632384 933229273.032384
933229287.317552 933229287.517552
933229374.035411 933229374.435411
933229445.041004 933229445.141004
933229461.084830 933229461.484830
933229470.518702 933229471.318702
933229472.630549 933229473.030549
933229478.127058 933229478.527058
933229511.474206 933229511.874206
933229512.849100 933229513.249100
933229550.863802 933229551.263802
933229554.348176 933229554.448176
933229580.850673 933229581.250673
933229587.212070 933229587.612070
933229587.849585 933229588.249585
933229700.425545 933229700.825545
933229757.737703 933229758.137703
933229931.500410 933229932.300410
933229969.555451 933229970.355451
933230001.732569 933230002.532569
933230018.176853 933230018.276853
933230243.815812 933230243.915812
933230374.588577 933230374.988577
933230385.491301 933230385.891301
933230429.229938 933230429.329938
933230444.684631 933230444.784631
933230450.576390 933230450.976390
933230498.084688 933230498.184688
933230551.908882 933230552.008882
933230571.075731 933230571.475731
933230573.055763 933230573.455763
933230576.655341 933230577.055341
933230587.967001 933230588.367001
933230601.040071 933230601.791621
933230602.216404 933230602.616404
933230605.148924 933230605.719776
933230634.573864 933230635.373864
933230639.151316 933230639.551316
933230643.516201 933230643.916201
933230645.408258 933230645.808258
933230646.875950 933230647.538458
933230694.356271 933230694.456271
933230750.293370 933230750.693370
933230751.979805 933230752.079805
933230764.182866 933230764.582866
933230800.524425 933230800.924425
933230801.451470 933230801.851470
933230815.321039 933230815.721039
933230816.107061 933230816.507061
933230816.585769 933230816.985769
933230825.963680 933230826.363680
933230851.994844 933230852.794844
933230860.304553 933230860.887840
933230912.411572 933230912.811572
933230972.511459 933230972.911459
933231010.772730 933231010.872730
933231200.467768 933231200.867768
933231201.257548 933231201.657548
933231202.190349 933231202.590349
933231211.215020 933231212.015020
933231332.028188 933231332.428188
933231343.910101 933231344.310101
933231353.750944 933231354.150944
933231354.664746 933231355.064746
933231418.547928 933231418.947928
933231516.208720 933231517.008720
933231530.014944 933231530.814944
933231565.816918 933231565.916918
933231585.576945 933231585.676945
933231693.183995 933231693.583995
933231694.430394 933231694.830394
933231695.469971 933231695.869971
933231726.064059 933231726.464059
933231737.661046 933231738.061046
933231746.830562 933231747.230562
933231763.644781 933231764.044781
933231766.037212 933231766.437212
933231792.995212 933231793.745382
933231804.652132 933231805.052132
933231806.835113 933231807.235113
933231834.375559 933231834.775559
933231835.137773 933231835.537773
933231891.624851 933231892.024851
933231911.204726 933231911.604726
933232080.521445 933232080.921445
933232192.956716 933232193.356716
933232195.891843 933232196.291843
933232200.053566 933232200.453566
933232205.085388 933232205.485388
933232277.489754 933232277.932895
933232330.224198 933232330.944776
933232331.874320 933232332.274320
933232335.865464 933232336.265464
933232378.261945 933232378.661945
933232378.898034 933232379.298034
933232386.860205 933232387.260205
933232389.147203 933232389.631388
933232389.776660 933232390.176660
933232399.599199 933232400.203742
933232401.657822 933232402.057822
933232402.655013 933232403.626749
933232406.447409 933232407.053911
933232423.915796 933232424.715796
933232498.224590 933232498.624590
933232547.892864 933232547.992864
933232605.474933 933232605.574933
